Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City
612256,Franklin Magnet,Franklin Fine Arts Magnet School,29081,School,Risk 1 (High),225 W Evergreen ST,Chicago
114910,DUNKIN DONUTS,DUNKIN DONUTS,1915548,Restaurant,Risk 2 (Medium),211 W ADAMS ST,CHICAGO
521360,EURO CONVENIENT STORE,NA,2069473,Grocery Store,Risk 3 (Low),3409 W LAWRENCE AVE,CHICAGO
596218,"MORELIA SUPERMARKET, INC.",MORELIA SUPERMARKET,1892862,Grocery Store,Risk 1 (High),7300 N WESTERN AVE,CHICAGO
519212,"CHICAGO MONTESSORI, NFP","CHICAGO MONTESSORI, NFP",1845360,Daycare (2 - 6 Years),Risk 1 (High),1713 W CULLOM AVE,CHICAGO
353333,Chinese Yan Bian Herbs,Chinese Yan Bian Herbs,1195831,Grocery Store,Risk 3 (Low),5812 N LINCOLN AVE,CHICAGO
598208,CUERNAVACA RESTAURANT INC,LA VACA,1804,Restaurant,Risk 1 (High),1160 W 18TH ST,CHICAGO
490958,KING SWEETS,KING SWEETS,1226628,Restaurant,Risk 1 (High),2308 W DEVON AVE,CHICAGO
317409,CHUBBY'S BEEF,NA,0,Restaurant,Risk 2 (Medium),5235 W LAKE ST,CHICAGO
580601,'C' A CATERING AND EVENT COMPANY,NA,1894079,Restaurant,Risk 1 (High),4300-4304 N CENTRAL AVE,CHICAGO
580195,JIMMY JOHNS GOURMET SANDWICHES,JIMMY JOHNS GOURMET SANDWICHES,2065144,Restaurant,Risk 1 (High),2810 N CLARK ST,CHICAGO
492242,CHARTWELLS,ILLINOIS COLLEGE OF OPTOMETRY CAFETERIA,1843822,CAFETERIA,Risk 1 (High),3241 S MICHIGAN AVE,CHICAGO
545210,KAM CHOP SUEY,KAM CHOP SUEY,2017890,Restaurant,Risk 1 (High),7 E 83RD ST,CHICAGO
114828,RIVERS,RIVERS / RITTERGUT WINE BAR,29177,Restaurant,Risk 1 (High),30 S WACKER DR,CHICAGO
543386,SHARIF'S FOOD & LIQUORS INC.,SHARIF'S FOOD & LIQUORS INC.,13505,Grocery Store,Risk 2 (Medium),5659 S RACINE AVE,CHICAGO
114843,TACO FRESCO,TACO FRESCO,1740135,Restaurant,Risk 1 (High),29 N WACKER DR,CHICAGO
543224,Sutherland,Sutherland,25561,School,Risk 1 (High),10015 S Leavitt(2200W),CHICAGO
166364,LOS COMALES #3,LOS COMALES #3,38805,Restaurant,Risk 1 (High),1544 W 18th ST,CHICAGO
472217,SUBWAY,SUBWAY,1516132,Restaurant,Risk 1 (High),4735 S CICERO AVE,CHICAGO
547337,"LA NUEVA IMAGEN GROCERY, INC.",LA NUEVA IMAGEN GROCERY,1804216,Grocery Store,Risk 1 (High),2459 S MILLARD AVE,CHICAGO
491855,Canteen @ Malcolm X College,Canteen @ Malcolm X College,1047081,School,Risk 1 (High),1906 W VAN BUREN ST,CHICAGO
565288,MACELLO RISTORANTE,MACELLO RISTORANTE,1803943,Restaurant,Risk 1 (High),1235-1237 W LAKE ST,CHICAGO
505443,"PARS ICECREAM CO, INC",NA,21313,Mobile Food Dispenser,Risk 3 (Low),4825 W ARTHINGTON ST,CHICAGO
581021,MCDONALD'S,MCDONALD'S,1593965,Restaurant,Risk 2 (Medium),4158 S ASHLAND AVE,CHICAGO
491714,AMERICAN AIRLINES,AMERICAN AIRLINES/FLAGSHIP LOUNGE (T3/K19),1885162,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE,CHICAGO
547377,TAQUERIA LOS BARRILITOS,TAQUERIA LOS BARRILITOS,2092998,Restaurant,Risk 1 (High),3518 W 25TH ST,CHICAGO
580636,BP,BP,47175,Grocery Store,Risk 3 (Low),2751 W PETERSON AVE,CHICAGO
585349,BELMONT CRAGIN EARLY CHILDHOOD CENTER,BELMONT CRAGIN EARLY CHILDHOOD CENTER,1981925,School,Risk 1 (High),6041 W DIVERSEY AVE,CHICAGO
158486,SUNRISE GYROS INC.,SUNRISE GYROS INC.,1959206,Restaurant,Risk 2 (Medium),8106 S RACINE AVE,CHICAGO
365473,EL GALLO,EL GALLO BRAVO #6,1991918,Restaurant,Risk 1 (High),3714 W LAWRENCE AVE,CHICAGO
517280,STARFRUIT CAFE,STARFRUIT CAFE,1969100,Restaurant,Risk 2 (Medium),2142 N HALSTED ST,CHICAGO
88680,LITTLE CAESARS,LITTLE CAESARS,13401,NA,Risk 1 (High),7300 W FOSTER,CHICAGO
585419,DANNY'S FRESH MARKET,DANNY'S FRESH MARKET,1888080,Grocery Store,Risk 1 (High),2140 N WESTERN AVE,CHICAGO
579227,LARA,LARA,23791,School,Risk 1 (High),4619 S Wolcott (1900W) AVE,CHICAGO
491853,Ravenswood,Ravenswood Elementary School,25061,School,Risk 1 (High),4332 N Paulina ST,CHICAGO
531242,LOOP'S FISH & CHICKEN,LOOP'S FISH & CHICKEN,2083994,Restaurant,Risk 2 (Medium),7059 S HALSTED ST,CHICAGO
289309,LITTLE CAESAR ENTERPRISES,LITTLE CAESAR ENTERPRISES,1820491,Restaurant,Risk 2 (Medium),6920 S ASHLAND AVE,CHICAGO
347261,GATOR'S RESTAURANT,GATOR'S RESTAURANT,1908411,Restaurant,Risk 1 (High),3036 W ROOSEVELT RD,CHICAGO
580699,GHAREEB NAWAZ RESTAURANT,GHAREEB NAWAZ RESTAURANT,2026186,Restaurant,Risk 1 (High),2032-2034 W DEVON AVE,CHICAGO
158448,PIZZA HUT,PIZZA HUT,1426049,Restaurant,Risk 2 (Medium),47 W 79TH ST,CHICAGO
491510,"CORTFIELD SERVICES, INC","CORTFIELD SERVICES, INC",2069130,Grocery Store,Risk 1 (High),740 N DAMEN AVE,CHICAGO
580014,BURGER KING #7674,BURGER KING #7674,1473524,Restaurant,Risk 2 (Medium),2000 W 47TH ST,CHICAGO
579307,VEGGIE BITE,VEGGIE BITE,1892363,Restaurant,Risk 1 (High),1300 N MILWAUKEE AVE,CHICAGO
596263,KABOB KAFE INC,KABOB KAFE,2099191,Restaurant,Risk 1 (High),2657 W DEVON AVE,CHICAGO
547305,CHURCH'S CHICKEN # 1068,CHURCH'S CHICKEN # 1068,1273278,Restaurant,Risk 2 (Medium),2806 W CERMAK RD,CHICAGO
521321,GATEWAY TO LEARNING,GATEWAY TO LEARNING,2349645,School,Risk 1 (High),4925 N LINCOLN AVE,CHICAGO
381297,TRADER VIC'S,TRADER VIC'S,1873418,Restaurant,Risk 1 (High),1030 N STATE ST,CHICAGO
580598,JRD ACADEMY,JOHN R DOOLITTLE ELEMENTARY,2208636,School,Risk 1 (High),535 E 35TH ST BLDG,CHICAGO
547448,ST AGNES OF BOHEMIA SCHOOL,ST AGNES OF BOHEMIA SCHOOL,1878446,School,Risk 1 (High),2643 S Central Park AVE,CHICAGO
491654,UNITED CLUB,UNITED CLUB/T-1 B18,1888807,Restaurant,Risk 1 (High),11601 W TOUHY AVE,CHICAGO
363518,LA CASA DE SAMUEL REST.,LA CASA DE SAMUEL REST.,19524,Restaurant,Risk 1 (High),2834 W CERMAK RD,CHICAGO
604259,TOMMY'S ON HIGGINS,TOMMY'S ON HIGGINS,37611,Restaurant,Risk 1 (High),6954 W HIGGINS AVE,CHICAGO
537248,PESCADERIA LOS HERMANOS ERK INC,PESCADERIA & TAQUERIA SEAFOOD MART LOS HERMANOS ER,2084097,Restaurant,Risk 1 (High),8918 S COMMERCIAL AVE,CHICAGO
549246,JAYDEN'S  LA  TIENDITA,JAYDEN'S LA  TIENDITA,2074405,Grocery Store,Risk 3 (Low),3803 W 55TH ST,CHICAGO
491273,SUNRISE FRESH MARKET 2,SUNRISE FRESH MARKET,1816485,Grocery Store,Risk 1 (High),2722 N MILWAUKEE AVE,CHICAGO
547319,LOS TRES HERMANOS,LOS TRES HERMANOS,33449,Grocery Store,Risk 1 (High),2858 S PULASKI RD,CHICAGO
557234,Norwood Crossing,NORWOOD CROSSING,2079216,Long Term Care,Risk 1 (High),6016-6020 N Nina AVE,CHICAGO
585438,PORTAGE PARK DAY NURSERY,MOSAIC EARLY CHILDHOOD ACADEMY,1299950,Children's Services Facility,Risk 1 (High),5332-5334 W ADDISON ST,CHICAGO
580991,BLUE BAYOU,BLUE BAYOU,2003168,Restaurant,Risk 1 (High),3734 N SOUTHPORT AVE,CHICAGO
505312,TOYS BEEF& RICE CHINDA LTD,TOYS BEEF& RICE CHINDA,1299847,Restaurant,Risk 1 (High),336 S LARAMIE AVE,CHICAGO
585299,"ROOSEVELT FOOD & LIQUOR, INC.","ROOSEVELT FOOD & LIQUOR, INC.",1803487,Grocery Store,Risk 2 (Medium),2858 W ROOSEVELT RD,CHICAGO
580676,MR. GEE'S,MR. GEE'S,1979912,Restaurant,Risk 1 (High),4436 W FULLERTON AVE,CHICAGO
361470,EL PAYASITO,LITTLE CLOWN PIZZA & RESTAURANT,2078939,Restaurant,Risk 1 (High),2801 N CENTRAL PARK AVE,CHICAGO
569405,CRYSTAL GARDEN,CRYSTAL GARDEN/CHANGO LOCO,48945,Restaurant,Risk 1 (High),700 E GRAND AVE,CHICAGO
606290,DAN'S HOT DOG STAND,DAN'S HOT DOG STAND,84306,Restaurant,Risk 2 (Medium),9314 S ASHLAND AVE,CHICAGO
531372,ELI'S GRAB-N-GO,ELI'S GRAB-N-GO,2092923,Restaurant,Risk 2 (Medium),6652 S LANGLEY AVE,CHICAGO
579397,THE UNITED CENTER,STAND # S-305,1974745,Restaurant,Risk 2 (Medium),1901 W MADISON ST,CHICAGO
579661,WALGREENS #249,WALGREENS,18423,Grocery Store,Risk 3 (Low),1601 N WELLS ST,CHICAGO
579538,TOP VIEW RESTAURANT,TOP VIEW RESTAURANT,1803193,Restaurant,Risk 1 (High),4713-4715 W 63RD ST,CHICAGO
549249,DOMINOS PIZZA INC,DOMINO'S PIZZA,1172287,Restaurant,Risk 2 (Medium),5016 S PULASKI RD,CHICAGO
539233,LA PENA RESTAURANTE,LA PENA RESTAURANTE,1120265,Restaurant,Risk 1 (High),4212-4214 N MILWAUKEE AVE,CHICAGO
381220,BIJAN BISTRO,BIJAN BISTRO,1272499,Restaurant,Risk 1 (High),661-663 N STATE ST,CHICAGO
596213,RESTAURANT EL SOL DE MEXICO IN,RESTAURANT EL SOL DE MEXICO IN,72948,Restaurant,Risk 1 (High),6418 N WESTERN AVE,CHICAGO
580621,Pollo Andino Rosticeria,Pollo Andino Rosticeria,2092955,Restaurant,Risk 1 (High),3334 N MILWAUKEE AVE,CHICAGO
491531,MARBLE,MARBLE,1887555,Restaurant,Risk 1 (High),3281 W ARMITAGE AVE,CHICAGO
381236,EDWARDO'S PIZZA,EDWARDO'S ENOTECA,25104,Restaurant,Risk 1 (High),1212 N DEARBORN ST,CHICAGO
577238,CHINESE #1 KITCHEN,CHINESE #1 KITCHEN,1997794,Restaurant,Risk 1 (High),5833 S KEDZIE AVE,CHICAGO
547333,Supermercado Santos,Supermercado Santos,1091886,Grocery Store,Risk 1 (High),4045-4047 W 31ST ST,CHICAGO
545248,THE EDSEL ALBERT AMMONS NURSER,THE EDSEL ALBERT AMMONS NURSER,15803,Daycare (2 - 6 Years),Risk 1 (High),549 E 76TH ST,CHICAGO
567242,HALO ASIAN MIX,HALO ASIAN MIX,2079974,Restaurant,Risk 1 (High),29 E ADAMS ST,CHICAGO
580977,DIVERSEY DAY CARE CENTER & KINDERGARTEN,DIVERSEY DAY CARE CENTER & KINDERGARTEN,1938535,Children's Services Facility,Risk 1 (High),3155 W DIVERSEY AVE,CHICAGO
569416,JIMMY BUFFETT'S MARGARITAVILLE,JIMMY BUFFETT'S MARGARITAVILLE BAR & GRILLE,2084242,Restaurant,Risk 1 (High),600 E GRAND AVE,CHICAGO
580163,"PLAYA ESCONDIDA RESTAURANT, INC.",PLAYA ESCONDIDA RESTAURANT,1868973,Restaurant,Risk 1 (High),3938 N CICERO AVE,CHICAGO
579409,CANDY CITY & GENERAL MERCHANDISE,CANDY CITY & GENERAL MERCHANDISE,2083883,Grocery Store,Risk 2 (Medium),109 E 47TH ST,CHICAGO
580233,SUPPREME CATERING,SUPPREME CATERING,1953200,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR,MAYWOOD
357245,Lafayette,Lafayette,24121,School,Risk 1 (High),2714 W Augusta BLVD,CHICAGO
580169,ILLINOIS SPORTSERVICE INC,CHICAGO CHURROS AND CORN OFF THE COB (#528-529),14616,KIOSK,Risk 2 (Medium),333 W 35TH ST,CHICAGO
580174,SWEET DISCOVERIES LLC,SWEET DISCOVERIES LLC,2088155,Bakery,Risk 2 (Medium),324 N LEAVITT ST,CHICAGO
365499,HOT WOKS COOL SUSHI,HOT WOKS COOL SUSHI,2032648,Restaurant,Risk 1 (High),2032 W ROSCOE ST,CHICAGO
363505,"EL GLOBO BAKERY & ICE CREAM,INC.","EL GLOBO BAKERY & ICE CREAM,INC.",2078696,Bakery,Risk 2 (Medium),2863 W CERMAK RD,CHICAGO
531405,SUBWAY,SUBWAY,1719251,Restaurant,Risk 1 (High),10354 S HALSTED ST,CHICAGO
166274,DAILY BAGEL SHOP,DAILY BAGEL SHOP,2074074,Restaurant,Risk 2 (Medium),1827 W CERMAK RD,CHICAGO
543282,TOP GROCERY #2,TOP GROCERY #2,2083471,Grocery Store,Risk 3 (Low),6848 S ASHLAND AVE,CHICAGO
114839,FLAVOR 180,FLAVOR 180,2059665,Restaurant,Risk 1 (High),1511 S STATE ST,CHICAGO
545232,THE EDSEL ALBERT AMMONS NURSER,THE EDSEL ALBERT AMMONS NURSER,15803,Daycare (2 - 6 Years),Risk 1 (High),549 E 76TH ST,CHICAGO
491606,SOFRA TURKISH KITCHEN,SOFRA TURKISH  KITCHEN,2079349,Restaurant,Risk 1 (High),3134 N LINCOLN AVE,CHICAGO
114771,WOW BAO,WOW BAO,1742905,Restaurant,Risk 1 (High),175 W JACKSON BLVD,CHICAGO
491748,LA SERA CAFE,LA SERA CAFE,1891924,Restaurant,Risk 1 (High),1143 N WELLS ST,CHICAGO
521288,SWEET THANG,SWEET THANG,1916608,NA,Risk 3 (Low),2142 W ROSCOE ST,CHICAGO
557225,JOLLY FUN HOUSE PLAYSCHOOLS,JOLLY FUN HOUSE PLAYSCHOOLS,15763,Children's Services Facility,Risk 1 (High),7559 W ADDISON ST,CHICAGO
525292,HOMEMADE PIZZA,HOMEMADE PIZZA,1874670,Restaurant,Risk 2 (Medium),5303 N CLARK ST,CHICAGO
361475,FERNANDO'S MEXICAN GRILL & PIZZA,FERNANDO'S MEXICAN GRILL & PIZZA,1915768,Restaurant,Risk 1 (High),7148 N HARLEM AVE,CHICAGO
580409,WEE CARE DAYCARE PRESCHOOL,WEE CARE DAYCARE PRESCHOOL,1718419,Daycare (Under 2 Years),Risk 1 (High),2816 N PINE GROVE AVE,CHICAGO
537442,BERNARDO GONZALEZ,BERNARDO GONZALEZ,1144504,Mobile Food Dispenser,Risk 2 (Medium),8501 S COMMERCIAL AVE,CHICAGO
543409,PAYLESS GROCERY & FAST FOOD,PAYLESS GROCERY & FAST FOOD,2098038,Grocery Store,Risk 2 (Medium),1542 W 69TH ST,CHICAGO
585475,WEBSTER'S,WEBSTER'S WINE BAR,2079685,Restaurant,Risk 1 (High),2601-2603 N MILWAUKEE AVE,CHICAGO
154682,ETNO VILLAGE GRILL,ETNO VILLAGE GRILL,2074122,Restaurant,Risk 1 (High),2580 N LINCOLN AVE,CHICAGO
579257,CHICAGO STEAK HOUSE,CHICAGO STEAK HOUSE,2079910,Restaurant,Risk 2 (Medium),219 E 47TH ST,CHICAGO
598280,JEWEL FOOD STORE #3344,JEWEL FOOD STORE #3344,1192905,Grocery Store,Risk 1 (High),1220 S ASHLAND AVE,CHICAGO
580501,I HAVE A DREAM LEARNING DAY CARE CENTER,I HAVE A DREAM LEARNING DAY CARE CENTER,2013952,Daycare Above and Under 2 Years,Risk 1 (High),6117-6121 S ASHLAND AVE,CHICAGO
547284,TROHA'S CHICKEN & SHRIMP,TROHA'S CHICKEN & SHRIMP,1167291,Restaurant,Risk 1 (High),4151 W 26TH ST,CHICAGO
580260,FOREVER YOGURT,FOREVER YOGURT,2087859,Restaurant,Risk 2 (Medium),931 W BELMONT AVE,CHICAGO
543451,MISS MUFFET RESTAURANT,JOHN'S DRIVE INN,1770761,Restaurant,Risk 1 (High),5900 S ASHLAND AVE,CHICAGO
357237,ATOMIX CAFE,ATOMIX CAFE,2088498,Restaurant,Risk 1 (High),1957 W CHICAGO AVE,CHICAGO
490925,FAIRPLAY FINER FOODS INC,FAIRPLAY FINER FOODS INC,10949,Grocery Store,Risk 1 (High),4640 S HALSTED ST,CHICAGO
521550,AL DENTE RESTAURANT INC,AL DENTE RESTAURANT,2099053,Restaurant,Risk 1 (High),3939 W IRVING PARK RD,CHICAGO
547235,THEODORE HERZL ELEMENTARY SCHOOL,THEODORE HERZL ELEMENTARY SCHOOL/FRAZIER  CHARTER,23771,School,Risk 1 (High),3711 W DOUGLAS BLVD,CHICAGO
537227,"COMMERCIAL SUB, INC.","COMMERCIAL SUB, INC.",1592371,Restaurant,Risk 1 (High),8904 S COMMERCIAL AVE,CHICAGO
547468,CATEDRAL CYBER CAFE,CATEDRAL CYBER CAFE,1618395,Restaurant,Risk 1 (High),2500 S CHRISTIANA AVE,CHICAGO
525273,Levy Restaurants at Wrigley Field,The Cub House #3019,1574002,Restaurant,Risk 2 (Medium),1060 W ADDISON ST,CHICAGO
517277,The Pita Pit,The Pita Pit,1963900,NA,Risk 2 (Medium),2404 N LINCOLN AVE,CHICAGO
547268,LA KERMESE,LA KERMESE,18786,Restaurant,Risk 1 (High),3000 -3002 W 26TH ST,CHICAGO
166328,GAVIOTA,GAVIOTA,2084805,Grocery Store,Risk 2 (Medium),2344 S HOYNE AVE,CHICAGO
491360,DUFF'S DOGS,DUFF'S DOGS,2074607,Restaurant,Risk 1 (High),4831-4845 N AUSTIN AVE,CHICAGO
417311,YUP!!! CHICKEN & SEAFOOD,YUP!!! CHICKEN & SEAFOOD,2068963,Restaurant,Risk 2 (Medium),6922 S STONY ISLAND AVE,CHICAGO
531411,"Haley, Alex","Haley, Alex",22301,School,Risk 1 (High),11411 S Eggleston (432W),CHICAGO
491492,REVOLUTION BREWING,REVOLUTION BREWING,1920838,Restaurant,Risk 1 (High),2323 N MILWAUKEE AVE,CHICAGO
531401,"DISCOVERY ACADEMY, INC",DISCOVERY ACADEMY,2094283,Daycare Above and Under 2 Years,Risk 1 (High),215-217 W 95TH ST,CHICAGO
598251,CHAVA GROCERY,CHAVA GROCERY,2074432,Grocery Store,Risk 2 (Medium),2349 S CALIFORNIA AVE,CHICAGO
585449,SUBWAY,SUBWAY,1272424,Restaurant,Risk 1 (High),1020 W BELMONT AVE,CHICAGO
580244,CARNICERIA JIMENEZ #2,CARNICERIA JIMENEZ #2,48081,Grocery Store,Risk 1 (High),3850 W FULLERTON AVE,CHICAGO
581063,FOCUS CHILD CARE CENTER,FOCUS CHILD CARE CENTER,1596033,Daycare (2 - 6 Years),Risk 1 (High),600 E 61ST ST,CHICAGO
517288,MITCHELL'S ENTERPRISES,MITCHELL'S ENTERPRISES,20700,Restaurant,Risk 1 (High),1953 N CLYBOURN AVE,CHICAGO
577243,PHILLY'S  ORIGINAL,PHILLY'S  ORIGINAL,1650232,Restaurant,Risk 1 (High),8245 S KEDZIE AVE,CHICAGO
580843,Outback Steakhouse,Outback Steakhouse,2088696,Restaurant,Risk 1 (High),8101 W HIGGINS RD,CHICAGO
614237,SPORTSERVICE SOLDIER FIELD,HOT DOG AND BAR,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS DR,CHICAGO
579712,PASTA PUTTANA,PASTA PUTTANA,2078945,Restaurant,Risk 2 (Medium),1407 W GRAND AVE,CHICAGO
585282,POLK & WESTERN INC,POLK & WESTERN INC,20688,Restaurant,Risk 2 (Medium),751 S WESTERN AVE,CHICAGO
537436,ROYAL CARIBBEAN JERK,ROYAL CARIBBEAN JERK,2092903,Restaurant,Risk 1 (High),2126 E 71ST ST,CHICAGO
531431,SUBWAY,SUBWAY,1883570,Restaurant,Risk 1 (High),6237 S HALSTED PKWY,CHICAGO
491388,BEMO'S ORIGINAL DRIVE-IN,BEMO'S ORIGINAL DRIVE-IN,26885,Restaurant,Risk 1 (High),5000 W FULLERTON AVE,CHICAGO
521331,PASIEKA BAKERY INC,PASIEKA BAKERY,69772,Bakery,Risk 2 (Medium),3056 N MILWAUKEE AVE,CHICAGO
88669,RAY HARRINGTON CATERING COMPANY,RAY HARRINGTON CATERING COMPANY,1914850,Restaurant,Risk 1 (High),5685 N MILWAUKEE AVE,CHICAGO
491230,CHINA CHEF,CHINA CHEF,1740790,Restaurant,Risk 1 (High),4600 W BELMONT AVE,CHICAGO
472224,TEDDY BEAR SERVICES CORP,TEDDY BEAR DAY CARE,27192,Children's Services Facility,Risk 1 (High),5160 S PULASKI RD,CHICAGO
577320,Chicago Agricultural  (H/S),Chicago Agricultural  (H/S),47091,School,Risk 1 (High),3857 W 111th St (11100S),CHICAGO
596210,THE ORIGINAL KABABISH OF LONDON,THE ORIGINAL KABABISH OF LONDON,1679818,NA,Risk 1 (High),2437 W DEVON AVE,CHICAGO
569297,THE TALBOTT HOTEL,PT  AT THE TALBOTT,7291,Restaurant,Risk 1 (High),10-20 E DELAWARE PL,CHICAGO
547231,"ARMANDO'S Y SANTA BARBARA, INC",ARMANDO'S SANTA BARBARA,2013791,Grocery Store,Risk 1 (High),2627 S KEDZIE AVE,CHICAGO
166303,EL PARQUE GROCERY,EL PARQUE GROCERY,1905311,NA,Risk 3 (Low),2344 S HOYNE AVE,CHICAGO
521297,NAZARETH SWEETS,NAZARETH SWEETS,1169881,NA,Risk 3 (Low),4638 N KEDZIE AVE,CHICAGO
521454,D & L SNACK SHOP,D & L SNACK SHOP,1893533,Restaurant,Risk 1 (High),3407 W BELMONT AVE,CHICAGO
580514,MARATHON,MARATHON,1868499,Grocery Store,Risk 3 (Low),5230 S WESTERN AVE,CHICAGO
491595,LEONA'S PIZZERIA,LEONA'S PIZZERIA,41581,Restaurant,Risk 1 (High),6935 N SHERIDAN RD,CHICAGO
577257,BIG PAPPAS MR. GYROS PIZZERIA,BIG PAPPAS MR. GYROS PIZZERIA,2088183,Restaurant,Risk 1 (High),10641-43 S PULASKI RD,CHICAGO
547262,KIPP ASCEND PRIMARY SCHOOL,KIPP ASCEND PRIMARY SCHOOL,26041,School,Risk 2 (Medium),1440 S Christiana ST,CHICAGO
580205,SHREE RUNG ROSCOE INC.,DUNKIN DONUTS,1841264,Restaurant,Risk 2 (Medium),3359 N HARLEM AVE,CHICAGO
579323,THE LITTLE INDIA,THE LITTLE INDIA,1892841,Restaurant,Risk 1 (High),1109 W BRYN MAWR AVE,CHICAGO
472231,SUBWAY,SUBWAY,1948417,Restaurant,Risk 1 (High),2756 W 55TH ST,CHICAGO
547362,EL POLLO REAL,EL POLLO REAL,2055223,Restaurant,Risk 1 (High),3823 W 31ST ST,CHICAGO
58534,CHARLES DARWIN MODULAR SCHOOL,MIDDLE SCHOOL ANNEX,1964656,School,Risk 1 (High),3116 W BELDEN AVE,CHICAGO
543213,O'TOOLE ELEMENTARY,O'TOOLE ELEMENTARY,24801,School,Risk 1 (High),6550 S Seeley (2032W),CHICAGO
585226,THE BREAKFAST CLUB INC,THE BREAKFAST CLUB INC,12587,Restaurant,Risk 1 (High),1381 W HUBBARD ST,CHICAGO
608226,"RICH'S DELI & LIQUOR, INC","RICH'S DELI & LIQUOR, INC",16735,Grocery Store,Risk 1 (High),857 N WESTERN AVE,CHICAGO
580092,BRIDGEPORT CATHOLIC SCHOOL (CAMPUS),BRIDGEPORT CATHOLIC SCHOOL(CAMPUS),2224981,School,Risk 1 (High),3700 S LOWE,CHICAGO
567410,SPORTSERVICE SOLDIER FIELD,HOT DOG,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS DR,CHICAGO
88688,DAATA DARBAR RESTAURENT,DAATA DARBAR,2079949,Restaurant,Risk 1 (High),2306 W DEVON AVE,CHICAGO
569237,OMNI CHICAGO HOTEL,676 RESTAURANT/MAIN KITCHEN,33152,Restaurant,Risk 1 (High),674-678 N MICHIGAN AVE,CHICAGO
525344,Jenner Academy,Jenner Academy for the Arts,23951,School,Risk 1 (High),1119 N Cleveland AVE,CHICAGO
580821,TAQUERIA MI LINDA HACIENDA INC.,TAQUERIA MI LINDA HACIENDA,2093641,Restaurant,Risk 1 (High),4406-4408 W ARMITAGE AVE,CHICAGO
166371,ST PAUL OUR LADY OF VILNA,ST PAUL OUR LADY OF VILNA,2225541,School,Risk 1 (High),2114 W 22ND PL,CHICAGO
579425,CHICAGO TECH ACADEMY (CHARTER),MEDILL CAMPUS,24481,School,Risk 1 (High),1301 W 14th St  (1400S),CHICAGO
491366,CAFE  EL TAPATIO,CAFE EL TAPATIO,1954681,Restaurant,Risk 1 (High),3400 N Ashland AVE,CHICAGO
580139,LAS MARAVILLAS RESTAURANT,LAS MARAVILLAS RESTAURANT,1645106,Restaurant,Risk 1 (High),4316 S PULASKI RD,CHICAGO
357214,BELLA NOTTE,BELLA NOTTE,1379731,Restaurant,Risk 1 (High),1374 W GRAND AVE,CHICAGO
154671,ZIG ZAG KITCHEN,ZIG ZAG KITCHEN,1145429,Restaurant,Risk 1 (High),2436 N LINCOLN AVE,CHICAGO
580105,"La Parrilla Colombian Steakhouse, LLC",La Parrilla Colombian Steakhouse,2068889,Restaurant,Risk 1 (High),6427 W Irving Park RD,CHICAGO
580609,HAROLD'S  CHICKEN SHACK,HAROLD'S  CHICKEN SHACK,1473724,Restaurant,Risk 2 (Medium),2000 W 51ST ST,CHICAGO
585318,VICTOR HERNANDEZ,VICTOR HERNANDEZ,2098032,Mobile Food Dispenser,Risk 3 (Low),2637 S THROOP ST FL,CHICAGO
289294,CHAN'S RESTAURANT,CHAN'S RESTAURANT,2016891,Restaurant,Risk 1 (High),10241 S  WESTERN AVE,CHICAGO
569214,MAX ORIENT,MAX ORIENT,1964824,Restaurant,Risk 1 (High),520 N MICHIGAN AVE,CHICAGO
491838,JEWEL FOOD STORE #3302,JEWEL FOOD STORE #3302,1402,Grocery Store,Risk 1 (High),3644 S ARCHER AVE,CHICAGO
543437,LUMES PANCAKE HOUSE,LUMES PANCAKE HOUSE,39623,Restaurant,Risk 1 (High),11601 S WESTERN AVE,CHICAGO
547342,MATTHEW A. HENSON ELEMENTARY SCHOOL/CPC,HENSON/OLIVE ELEMENTARY SCHOOL,25971,School,Risk 1 (High),1326 S AVERS  (3832W),CHICAGO
539304,PORTAGE PARK,PORTAGE PARK ELEMENTARY SCHOOL,25011,School,Risk 1 (High),5330 W Berteau(4200N),CHICAGO
505228,JOYE CHOP SUEY,JOYE CHOP SUEY,1140505,Restaurant,Risk 1 (High),4829 W CHICAGO AVE,CHICAGO
577233,CHISME EXPRESS INC.,CHISME EXPRESS INC.,1334960,Restaurant,Risk 1 (High),5955 S PULASKI RD,CHICAGO
114763,HAIFA CAFE,HAIFA CAFE,1513891,Restaurant,Risk 1 (High),19 N WELLS ST,CHICAGO
569340,RITZ-CARLTON WATER TOWER,RITZ-CARLTON WATER TOWER,1823689,Restaurant,Risk 1 (High),160 E PEARSON ST,CHICAGO
517334,JA' GRILL,JA' GRILL,1985681,Restaurant,Risk 1 (High),1008 W ARMITAGE AVE,CHICAGO
579771,BROADWAY CELLARS,BROADWAY CELLARS,1717951,Restaurant,Risk 1 (High),5900 N BROADWAY,CHICAGO
158449,ALL CITY HIP HOP FASHION,ALL CITY HIP HOP FASHION,2074503,Grocery Store,Risk 3 (Low),1519 W 79TH ST,CHICAGO
565398,SUN & MOON COMPANY,SUN & MOON COMPANY,1680627,Catering,Risk 1 (High),1035 W LAKE ST,CHICAGO
